download_avg,download_count,download_median,geoid10,isp,rtt_avg,time_slice,upload_avg,upload_count,upload_median
21.7294638203,44,22,530330081002,AS36351 SoftLayer Technologies Inc.,38.18906427471526,1417392000,1.9054914107,52,3
8.4409828147,4,8,530330007002,"AS7385 Integra Telecom, Inc.",58.042194092827,1393632000,0,0,
3.0905860171,36,2,530330046001,AS16586 CLEAR WIRELESS LLC,336.96885935769654,1396310400,0.2693849419,48,0
23.4413813561,8,19.5,530330066002,AS21743 Atlas Networks Corporation,10.214776948254936,1393632000,3.1734834191,10,7
,0,,530330066002,"AS7385 Integra Telecom, Inc.",40,1404172800,0.8570307944,2,0
31.9670394261,452,21,530330067001,comcast,34.366544024763975,1430438400,3.5126994653,488,4
1.9419575375,36,1.5,530330062001,AS18566 MegaPath Corporation,139.91853673532125,1396310400,0.2528399872,46,0
6.7100960877,4,6.5,530330111024,centurylink,91.78159645232816,1422748800,0.3248835111,4,0
3.483386601,10,3,530330108001,AS16586 CLEAR WIRELESS LLC,154.6999348534202,1417392000,0.3501546067,12,0
1.5163605828,2,1,530330056001,AS16586 CLEAR WIRELESS LLC,259.0416047548291,1396310400,0.2215673379,2,0
10.6182488392,122,8,530330109001,comcast,120.1336929555298,1409529600,1.4506229861,128,0
31.7174258673,30,13,530330111024,comcast,29.075706872302245,1417392000,3.5997593325,32,8
2.8146066852,24,2.5,530330047004,AS16586 CLEAR WIRELESS LLC,381.15704804501513,1427846400,0.1886546357,30,0
13.1292610491,80,16.5,530330067001,comcast,39.716609670694986,1425168000,1.8328229757,78,2
17.8312672855,96,15.5,530330047004,comcast,101.77862863633739,1414800000,1.9907259846,104,2
3.6758371374,2,3,530330108001,centurylink,43.94272547728769,1430438400,18.2662572126,4,24
3.2553039616,2,3,530330079001,AS18566 MegaPath Corporation,93.02884615384616,1398902400,0.2646551522,2,0
1.2607629166,2,1,530330046001,"AS18530 Isomedia, Inc.",237.88482632541132,1409529600,0.3870128118,2,0
45.0540356664,4,51,530330067001,"AS10736 International Telcom, Ltd.",6.886728983552683,1422748800,23.7237497934,4,58
3.0323895929,72,0,530330041005,comcast,50.18146883005978,1388534400,2.8789929408,74,4
0.6227435088,4,0.5,530330079001,visionary communications,312.4452296819788,1396310400,0.2137872807,4,0
24.9318857246,16,32,530330082001,AS174 Cogent Communications,19.697589764576648,1430438400,18.4555028993,16,39
21.7755520614,16,18,530330079001,wave,34.24662302576891,1435708800,2.475894661,16,5
1.1895278156,8,0.5,530330111024,AS16586 CLEAR WIRELESS LLC,336.36606189967983,1438387200,0.1949912016,8,0
23.530156675,52,7,530330062001,comcast,50.47586638901586,1435708800,2.4844095936,58,4
2.9774593128,58,1,530330081002,at&t,270.75040064102564,1398902400,0.4908819679,70,0
12.0724572168,150,5,530330081002,comcast,105.85732771886629,1396310400,0.881074364,170,0
33.4221692701,12,40,530330107021,comcast,31.19698876959151,1414800000,3.799156613,12,6.5
1.3802233322,2,1,530330107021,AS16586 CLEAR WIRELESS LLC,337.4575936883629,1427846400,0.0962851789,2,0
5.8157661015,288,2,530330067001,centurylink,106.35681844876865,1438387200,1.7998945024,300,0
1.165942843,24,1,530330046001,AS16586 CLEAR WIRELESS LLC,178.82260869565218,1388534400,0.3066498816,32,0
0.1352311079,4,0,530330046001,AS19194 Sentris Network LLC,327.45871559633025,1425168000,0.2187818784,4,0
1.6134473502,6,1,530330062001,AS18566 MegaPath Corporation,135.6277673545966,1388534400,0.2520040476,6,0
11.0809588775,116,4,530330079001,comcast,95.28620586175853,1433116800,2.1217255675,118,2
14.8117336077,236,9,530330024002,comcast,47.43755189473147,1398902400,2.5278372204,242,4
0.3459636996,2,0,530330056001,AS16586 CLEAR WIRELESS LLC,212.45222929936307,1388534400,0.2099041071,2,0
3.7165835888,2,3,530330095002,AS16586 CLEAR WIRELESS LLC,328.64324324324326,1441065600,0.2593535465,4,0
2.435479193,8,2,530330024002,AS16586 CLEAR WIRELESS LLC,441.244018005212,1409529600,0.2730041977,14,0
77.5674844323,4,77,530330081002,"AS18530 Isomedia, Inc.",7.965426735451172,1398902400,9.0832188916,4,16
41.456115615,4,40.5,530330081002,wave,27.566412709662178,1398902400,23.5305045479,4,39.5
14.0007053689,160,7,530330108001,comcast,103.24398166231524,1438387200,3.5012827677,160,2.5
20.1335418284,118,19,530330041005,comcast,47.20763517543368,1396310400,3.6624937824,116,6.5
152.8291824362,14,16,530330041005,AS73 University of Washington,13.436389148737138,1427846400,58.7592236071,16,15
28.8384860041,116,28.5,530330066002,comcast,37.644491750931344,1420070400,3.598340299,118,8
0.667027807,2,0,530330080012,AS54527 Astute Hosting Inc.,170.7058823529412,1404172800,2.4998240046,2,4
11.7769293499,12,15.5,530330081002,hughes,53.42068896829053,1409529600,0.6312702838,26,0
10.0558386945,286,3,530330081002,t-mobile,201.96744118996904,1414800000,1.7349122378,418,0
1.2440486634,2,1,530330079001,visionary communications,330.0035026269702,1388534400,0.2157451224,2,0
4.239017825,18,4,530330066002,AS16586 CLEAR WIRELESS LLC,307.1217004563045,1412121600,0.3709921957,28,0
10.9646741023,52,8,530330082001,comcast,113.09819944320935,1404172800,1.0774988608,52,0
38.7443983143,34,11,530330080012,wave,7.285644277175604,1420070400,27.0880913555,40,7
62.0996242405,2,62,530330082001,"AS46564 Nordstrom, Inc.",23.351944167497507,1393632000,20.4836819682,2,37
27.2621456276,206,23,530330116006,comcast,25.74186489993588,1420070400,2.7277904275,216,4
,0,,530330046001,AS19194 Sentris Network LLC,0,1396310400,0.1832571633,2,0
19.2306165168,2,19,530330082001,"AS46564 Nordstrom, Inc.",61.06360605283406,1427846400,35.1354170892,2,64
15.5115144746,4,15,530330007002,verizon,326.42488144485924,1425168000,3.7779279151,4,6.5
66.6895782195,2,66,530330080012,AS13791 Internap Network Services Corporation,19.154789408210416,1398902400,3.9844308643,2,7
14.4374291716,8,15.5,530330116006,wave,34.043879907621246,1391212800,1.0553484173,8,1
0.6410672988,8,0,530330080012,comcast,62.43593130779392,1391212800,2.7945840556,14,4
0.4417196178,2,0,530330041005,AS16586 CLEAR WIRELESS LLC,948.7578475336323,1422748800,0.1779381708,4,0
90.0765678539,32,75.5,530330041005,AS73 University of Washington,13.08367757379933,1393632000,44.099785284,38,47
214.5771687989,6,221,530330067001,AS14954 The Fred Hutchinson Cancer Research Center,1.932623110001387,1430438400,245.7236452517,6,404
37.4212970445,6,14,530330066002,wave,25.420776319463837,1391212800,26.0340348978,10,17
20.7726202586,42,15,530330097025,comcast,37.33651270093272,1409529600,3.3545523559,46,7
0.5447258873,6,0,530330082001,AS174 Cogent Communications,221.98846597462514,1388534400,0.2503698958,6,0
17.4285774751,1568,8,530330041005,comcast,50.656300309365854,1430438400,3.9343906209,1586,7
11.1679614867,150,5,530330081002,comcast,59.7709837316878,1425168000,0.9965648014,154,0
69.6145160268,50,74,530330082001,wave,11.042620121913172,1435708800,41.7932481123,52,58.5
9.5951322239,8,11,530330041005,"AS7385 Integra Telecom, Inc.",45.2741366860638,1422748800,1.5900170491,8,3
3.5875944336,8,4,530330108001,centurylink,176.2827625247665,1388534400,0.2537369081,10,0
1.0953837446,4,1,530330082001,visionary communications,116.97242083758938,1388534400,0.1484080258,4,0
2.857112756,6,2,530330095002,AS16586 CLEAR WIRELESS LLC,228.7853486884197,1401580800,0.2625273957,10,0
10.0570166143,4,10,530330081002,"AS22363 Powerhouse Management, Inc.",71.47923156801662,1435708800,4.8410276357,4,8
0.0081502055,2,0,530330067001,"AS20473 Choopa, LLC",386.55555555555554,1420070400,0.008307995,2,0
23.4614203359,100,18,530330041005,comcast,59.67406765184324,1425168000,3.1248104085,112,4
32.3555011785,280,22,530330081002,comcast,48.939136492041285,1430438400,4.1809670875,286,6
12.4754726006,162,9,530330079001,comcast,74.54440205103359,1404172800,0.7970651919,162,0
41.934544071,2,41,530330081002,AS54931 Stealthy Hosting,21.1967622307802,1388534400,8.4692186006,2,14
12.5991178457,8,12,530330007002,centurylink,187.75671055671054,1409529600,0.3575468927,10,0
49.0063757493,22,13,530330082001,comcast,24.665245733538416,1433116800,4.8557510696,26,7
3.9290669029,42,2,530330095002,"AS7385 Integra Telecom, Inc.",118.0544292944658,1401580800,0.1743239105,42,0
7.3021232567,14,8,530330080012,AS54527 Astute Hosting Inc.,114.05850794187225,1433116800,1.2165063194,16,1.5
23.4360636433,4,23,530330082001,wolfe,49.47184466019417,1401580800,13.2179126109,4,24
20.1546198735,26,13,530330007002,verizon,184.1425562576211,1430438400,4.0825797,28,6.5
41.2077938539,14,34,530330093003,cascasde link,33.913572994426374,1391212800,8.1260144689,14,17
3.1297639101,148,0,530330067001,comcast,47.008126038840196,1388534400,3.1583259824,152,6
12.2565244335,464,5.5,530330081002,t-mobile,252.14089235159432,1433116800,2.1717335359,664,0
0.4054798056,8,0,530330108001,centurylink,251.81882352941176,1401580800,0.2199538459,8,0
23.9326043978,38,17,530330081002,"AS6461 Abovenet Communications, Inc",58.98126624701914,1422748800,1.2953893302,38,1
31.4734716844,8,31.5,530330062001,"AS4323 tw telecom holdings, inc.",14.166953462582693,1430438400,20.57318136,8,45.5
2.4919378431,4,2,530330082001,AS174 Cogent Communications,358.4201909959072,1401580800,0.8606839793,4,1.5
13.746215771,8,14.5,530330080012,centurylink,102.83781062894082,1425168000,1.9630049106,8,2
9.2856657769,2,9,530330041005,AS10430 Washington State K-20 Telecommunications Network,52.08474970896391,1391212800,0,0,
3.5352006356,6,3,530330079001,AS16586 CLEAR WIRELESS LLC,286.1644880174292,1427846400,0.1777376592,6,0
60.9518275647,24,3,530330109001,centurylink,23.88469019008726,1433116800,21.0097320819,24,0
9.7168177693,78,3,530330079001,comcast,99.7833420714841,1414800000,1.8340958886,70,3
20.994606603,32,17,530330079001,AS11404 vanoppen.biz LLC,152.47349467337287,1404172800,0.5646886725,32,0
8.9522314552,24,6.5,530330097025,centurylink,74.284503221431,1412121600,0.7672521523,30,0
1.3614108609,2,1,530330080012,AS16586 CLEAR WIRELESS LLC,1377.899852724595,1417392000,0.2874156108,2,0
3.7863304893,18,0,530330081002,centurylink,149.90263669764425,1391212800,1.0466389481,18,0
28.1873469335,22,35,530330081002,AS21743 Atlas Networks Corporation,38.54381073761351,1396310400,12.8560143265,24,25.5
443.9472277938,196,440.5,530330081002,AS11404 vanoppen.biz LLC,1.2026355333234506,1430438400,318.5520096088,196,539.5
11.5180550154,4,10.5,530330066002,AS21743 Atlas Networks Corporation,105.06967615309127,1420070400,0.4852291316,6,0
39.7545401687,174,29,530330067001,comcast,22.259619006517095,1401580800,4.652284023,178,8
4.0900049785,14,0,530330041005,centurylink,77.90478143196917,1391212800,0.5009584531,20,0
8.7598292741,28,5.5,530330046001,centurylink,79.11694908366857,1435708800,0.4087164183,30,0
3.6214558459,2,3,530330097025,AS11404 vanoppen.biz LLC,178.72931726907632,1409529600,2.0971120468,2,3
1.2946764395,42,0,530330046001,"AS17184 CBEYOND COMMUNICATIONS, LLC",178.47361864934604,1396310400,0.1581481326,42,0
7.379917886,94,2,530330081002,verizon,229.03817802503477,1412121600,1.4556087236,110,1
5.3733870872,4,5.5,530330082001,northland cable,74.18379105050893,1409529600,0.5817571693,4,0.5
8.1342399762,4,7.5,530330080012,AS11404 vanoppen.biz LLC,35.7966197983241,1391212800,7.1350052103,6,14
7.889644561,168,1.5,530330080012,centurylink,65.63014702670168,1430438400,2.1820824994,174,0
17.0675520544,44,13.5,530330007002,comcast,71.440997811136,1412121600,2.7891023323,48,4
1.6509737635,62,1,530330082001,AS16586 CLEAR WIRELESS LLC,323.06906664399867,1393632000,0.3316963967,66,0
5.8616758663,2,5,530330081002,windstream,134.43481654957066,1406851200,2.649551627,2,4
1.1109747191,22,1,530330095002,AS16586 CLEAR WIRELESS LLC,359.6666666666667,1388534400,0.2341791607,22,0
3.351698703,2,3,530330031003,centurylink,94.47654155495978,1427846400,0.3096371315,2,0
12.4776882825,148,6.5,530330069004,comcast,76.9033101710446,1427846400,2.7115833499,154,4
9.1336038759,30,6,530330107021,comcast,128.28121754932502,1433116800,1.245609003,28,1.5
5.8702832212,38,5,530330031003,centurylink,86.27694929697486,1393632000,1.4264600243,36,3
14.6954219685,112,11.5,530330069004,comcast,40.45740443800755,1393632000,2.7396217839,120,4
17.5936757917,74,14,530330082001,comcast,61.97328342035267,1414800000,1.8746270734,74,1
2.4859359348,4,2,530330111024,AS16586 CLEAR WIRELESS LLC,400.23273990447245,1406851200,0.1622239815,4,0
9.7790795718,2,9,530330080012,AS14744 Internap Network Services Corporation,92.3203694701021,1393632000,3.8438553471,2,6
,0,,530330081002,AS21743 Atlas Networks Corporation,63,1425168000,0.750699028,2,0
30.6430277344,12,26,530330082001,AS174 Cogent Communications,17.296385778184074,1441065600,21.9188082152,16,34
1.5230093088,48,0.5,530330046001,AS16586 CLEAR WIRELESS LLC,523.6926669190963,1401580800,0.237691767,62,0
2.0791496336,22,1,530330082001,AS16586 CLEAR WIRELESS LLC,211.70948560641813,1427846400,0.3612167887,24,0
143.8523768901,6,46,530330079001,"AS4323 tw telecom holdings, inc.",40.83670318632466,1398902400,7.9436128524,10,18
3.3097683004,4,3,530330108001,centurylink,135.9414749661705,1441065600,0.2308276475,4,0
2.2752036134,6,2,530330080012,AS54527 Astute Hosting Inc.,310.2272554244385,1414800000,3.6051551223,6,8
4.0924764758,404,1,530330081002,t-mobile,297.6376693455398,1404172800,0.8422068081,576,0
3.9359869915,52,2.5,530330080012,centurylink,102.1832052567101,1396310400,0.3599261026,62,0
12.687329107,36,11,530330082001,"AS7385 Integra Telecom, Inc.",134.23493144086575,1427846400,7.801257538,36,14.5
8.7880731874,64,6,530330067001,centurylink,88.72615602487531,1406851200,1.0799404279,74,0
13.9097223318,2,13,530330093003,"AS2914 NTT America, Inc.",23.080636877247045,1393632000,13.5990324234,2,24
5.0779394851,30,2,530330080012,"AS53340 VegasNAP, LLC",138.70783281224288,1427846400,0.7628284776,30,0
3.2061324584,128,2,530330111024,comcast,111.44027779461136,1435708800,0.6663639086,128,0
65.1841251736,10,71,530330079001,AS11404 vanoppen.biz LLC,7.822359989270066,1433116800,23.811051311,10,46
6.0450876625,2,6,530330111024,"AS7385 Integra Telecom, Inc.",67.13625592417061,1406851200,0.7769050794,2,1
11.0432876231,2,11,530330067001,"AS32751 Nuclearfallout Enterprises, Inc.",94.26594554270794,1427846400,2.2130039986,2,3
7.9656791274,6,4,530330081002,"AS15003 Nobis Technology Group, LLC",62.77475710847669,1422748800,2.3657107421,6,5
9.6355262985,34,9,530330081002,"AS4323 tw telecom holdings, inc.",111.83262401451196,1435708800,4.7015017784,34,7
2.2660117909,68,1,530330047004,AS16586 CLEAR WIRELESS LLC,201.50473484848484,1420070400,0.3969887829,68,0
0.9851666015,2,0,530330108001,AS16586 CLEAR WIRELESS LLC,456.454157782516,1435708800,0.3981370687,2,0
12.0574541811,56,9,530330047004,comcast,40.34827111921441,1412121600,2.1260551336,64,4
27.6437232463,24,25.5,530330067001,comcast,35.5870604992878,1441065600,2.637007725,24,4.5
4.0909337569,6,3,530330024002,centurylink,176.30176963675876,1420070400,0.481755351,8,0
0.9355034158,66,1,530330079001,AS16586 CLEAR WIRELESS LLC,170.89703859242633,1393632000,0.286292538,92,0
6.3393038397,2,6,530330081002,AS32027 Port of Seattle,55.65,1404172800,0,0,
9.2953558047,32,4,530330081002,AS36351 SoftLayer Technologies Inc.,73.31266120766362,1435708800,1.6183383417,40,3
300.1922958657,2,300,530330041005,AS101 University of Washington,0.6271933969694106,1430438400,153.5060530715,2,408
16.6055884391,2,16,530330080012,"AS32016 Integra Telecom, Inc.",61.031467252103916,1404172800,1.5401718768,2,2
11.1349494184,32,9.5,530330107021,comcast,57.35069366208517,1404172800,2.6997719788,32,4
0.5904386103,72,0,530330108001,"AS7385 Integra Telecom, Inc.",264.6103775770211,1435708800,0.3369593916,72,0
7.1817769525,34,2,530330108001,comcast,182.58309037900875,1406851200,1.1423606167,42,0
1.0574601905,4,0.5,530330116006,centurylink,202.3495248152059,1398902400,0.3217963595,4,0
7.244521439,46,7,530330066002,centurylink,80.61823678731353,1398902400,0.411564251,48,0
21.9995598518,2,21,530330069004,AS54032 Seattle Pacific University,32.943502824858754,1417392000,4.6839038134,2,8
58.7458691342,18,18,530330081002,AS21743 Atlas Networks Corporation,6.197525935830163,1430438400,31.2144354243,18,7
2.7933095184,36,3,530330097025,windstream,329.53524064171125,1433116800,0.2727662213,36,0
32.9454690911,2,32,530330041005,frontier,43.827995625683485,1401580800,5.1242993241,2,9
3.0956143893,2,3,530330107021,AS16586 CLEAR WIRELESS LLC,134.01317957166393,1396310400,0.4464708313,2,0
88.7165233509,2,88,530330007002,AS32148 King County Library System,10.782730279155723,1388534400,37.3013253183,2,64
36.3087263081,28,17,530330081002,comcast,28.436766123265382,1427846400,2.3180036379,32,3.5
2.3449445644,4,2.5,530330081002,AS7155 Viasat Communications Inc.,21.517478813559322,1401580800,0.1352222871,2,0
0.0529397448,2,0,530330093003,at&t,1628.2413793103449,1420070400,0.0838585241,2,0
,0,,530330082001,"AS46564 Nordstrom, Inc.",5,1425168000,16.3163720728,2,16
19.4871151008,2,19,530330041005,AS15307 Childrens Hospital and Regional Medical Center,158.8197696023783,1414800000,7.2849497763,2,13
2.8328890926,44,1,530330046001,centurylink,215.55683904186256,1409529600,0.3600351897,64,0
8.6547761407,88,4,530330081002,"AS7385 Integra Telecom, Inc.",82.46919978712596,1414800000,7.0180462566,88,2.5
13.6015358135,86,15,530330082001,northland cable,43.98473410501594,1435708800,0.5787179814,90,1
4.5749220093,14,2,530330081002,"AS15003 Nobis Technology Group, LLC",75.9390713340551,1433116800,0.3910693422,12,0
8.4484174224,10,9,530330024002,centurylink,95.12028301886792,1388534400,0.3481370189,10,0
22.4341795497,74,21,530330066002,comcast,28.457359513517474,1401580800,3.5767044931,78,8
2.3440193664,36,0,530330031003,comcast,41.27441262848752,1391212800,2.2423879218,36,2.5
1.222484663,44,0,530330069004,centurylink,158.27711618925008,1391212800,0.345114122,50,0
80.5366553796,8,82.5,530330069004,AS11404 vanoppen.biz LLC,10.787382719811916,1430438400,12.2321949745,8,20
21.4868245264,88,17,530330116006,comcast,61.50790899557213,1401580800,4.1883022066,94,8
71.2081340566,2,71,530330080012,"AS18530 Isomedia, Inc.",14.279759318067859,1401580800,45.0805841779,2,77
47.3226691746,36,28,530330080012,wave,23.322629647403254,1401580800,10.7645120095,36,4
1.9692037289,36,1,530330047004,AS16586 CLEAR WIRELESS LLC,329.89123888227465,1388534400,0.2385807514,52,0
4.7661344563,4,4.5,530330046001,AS19194 Sentris Network LLC,181.5463752665245,1393632000,0.4123638599,4,0
79.3774125003,26,33,530330041005,AS73 University of Washington,7.387709793674198,1396310400,50.0848073187,26,34
23.7077911397,82,19,530330041005,comcast,36.00014235468538,1427846400,2.9780167941,90,6
,0,,530330081002,AS25845 Virginia Mason Medical Center,6,1433116800,0.6170678728,2,0
4.3796806161,12,3.5,530330066002,"AS32016 Integra Telecom, Inc.",83.89679426484513,1409529600,1.9028392981,14,3
3.7805094522,44,2,530330081002,"AS30170 Isomedia, Inc.",114.65624437530533,1412121600,0.276854888,44,0
6.3208375176,280,2,530330081002,t-mobile,248.82899548289956,1422748800,1.2639225731,392,0
12.6604695044,164,11,530330041005,comcast,63.30298850180784,1393632000,2.3276380367,164,4
26.0871297759,36,9,530330081002,"AS6461 Abovenet Communications, Inc",38.20880057489513,1433116800,1.5898545615,36,1
26.7654538259,304,20.5,530330024002,comcast,53.16679998504841,1438387200,3.1627293867,344,4
0.1542575297,4,0,530330046001,AS19194 Sentris Network LLC,287.43333333333334,1427846400,0.2141384103,4,0
1.4363138356,4,1,530330082001,"AS46564 Nordstrom, Inc.",36.83238194084068,1396310400,3.2237954304,4,5.5
6.3566522331,2,6,530330107021,centurylink,104.3693960726195,1417392000,0.3490346578,2,0
8.4632357652,54,8,530330066002,centurylink,127.08198776935393,1406851200,0.5958173693,54,0
2.6836634841,88,2,530330081002,"AS4323 tw telecom holdings, inc.",101.64454881980654,1409529600,0.5978109919,88,0
10.0927546508,2,10,530330109001,centurylink,108.89489420423183,1422748800,0.3020666844,4,0
23.8019463124,2,23,530330067001,AS10430 Washington State K-20 Telecommunications Network,73.06526315789473,1398902400,9.8535608501,2,17
0.1028656935,2,0,530330108001,AS16586 CLEAR WIRELESS LLC,368.6666666666667,1409529600,0.4062871727,2,0
3.0146537918,62,0,530330081002,AS36351 SoftLayer Technologies Inc.,75.12484820177487,1409529600,1.0066818623,68,0.5
60.5829689166,442,42,530330041005,AS73 University of Washington,18.099256461634806,1430438400,28.4764303742,450,34
791.0298261884,2,791,530330067001,AS14954 The Fred Hutchinson Cancer Research Center,2.151477338078755,1393632000,374.826858629,2,687
95.8513054821,76,25,530330081002,AS21525 Seattle Public Library,8.530673758668115,1398902400,30.8090141938,80,36.5
0.071589197,2,0,530330093003,comcast,232.42857142857142,1391212800,0.7071564914,4,1
12.5069669116,52,6.5,530330108001,comcast,63.88746899431693,1398902400,1.1276003428,54,0
10.3801410359,2,10,530330081002,AS32027 Port of Seattle,22.390043499275013,1422748800,11.3493335188,2,20
37.6120148322,12,31.5,530330109001,comcast,26.17746385490632,1417392000,3.6068115597,12,8
15.5316903277,52,17.5,530330111024,comcast,61.814926429320906,1409529600,2.5503706753,56,4
79.6466437436,14,74,530330116006,comcast,27.487337473316515,1441065600,3.3822380927,14,4
45.2295944678,58,41,530330080012,wave,11.259339099247192,1441065600,23.4730723536,72,30
0.2508614644,2,0,530330107021,AS16586 CLEAR WIRELESS LLC,1280.0723684210527,1430438400,0.0437481033,8,0
42.9054073034,28,33,530330041005,AS73 University of Washington,26.384184670214243,1425168000,23.0398153528,30,22
2.2471944185,80,1.5,530330081002,at&t,167.6626510706097,1438387200,0.7713922153,108,0
28.3713691856,74,20,530330066002,comcast,33.77544683784019,1441065600,2.9695169155,78,4
0.9156809745,34,0,530330082001,wolfe,151.23724183149383,1420070400,0.344292361,40,0
0.7380061328,22,0,530330111024,AS16586 CLEAR WIRELESS LLC,170.89264552108747,1398902400,0.2857087656,26,0
8.8113747216,10,0,530330081002,"AS15003 Nobis Technology Group, LLC",60.1529692866743,1404172800,1.2068915714,4,3.5
3.4469574396,120,2,530330062001,"AS32016 Integra Telecom, Inc.",201.15615428790198,1388534400,0.4892782319,120,0
12.8256826243,20,10,530330082001,"AS22363 Powerhouse Management, Inc.",72.48824409382145,1438387200,2.274585541,20,3
3.3591058241,8,0,530330079001,AS46991 SWEDISH MEDICAL CENTER,38.600438276113955,1412121600,6.2615418818,8,12.5
9.7401744183,2,9,530330081002,AS25845 Virginia Mason Medical Center,48.39638682252922,1404172800,8.5609527621,2,15
2.5884436342,6,3,530330095002,AS16586 CLEAR WIRELESS LLC,395.5306639635073,1420070400,0.110507512,14,0
1.3865715966,2,1,530330082001,"AS17184 CBEYOND COMMUNICATIONS, LLC",227.42579505300353,1388534400,0.6659595792,2,1
2.1737438327,18,1,530330062001,centurylink,181.73833353430604,1412121600,0.2100538123,20,0
12.275119431,72,8,530330081002,comcast,54.33584859435291,1393632000,2.3776400631,76,4
12.4365953301,52,10,530330095002,comcast,98.49802785156564,1412121600,1.1176304629,52,0
79.873988648,4,79.5,530330107021,comcast,24.484532911503646,1422748800,4.4397258775,6,9
2.3387212243,6,2,530330007002,AS16586 CLEAR WIRELESS LLC,144.25897277227722,1388534400,0.2093459252,8,0
80.024217607,4,80,530330041005,wave,6.040726472206934,1438387200,45.5940830939,4,79
6.98352057,82,5,530330067001,centurylink,92.87505453195341,1398902400,0.5465444709,92,0
369.7131106789,8,314,530330041005,AS101 University of Washington,0.6403358518720904,1427846400,175.2914951639,8,439.5
1.8073385336,22,0,530330081002,hughes,61.82937193555919,1435708800,1.0657733944,82,1
54.4673964527,6,64,530330081002,wave,40.43014705882353,1406851200,2.0633333051,8,4
0.1853346424,2,0,530330080012,"AS53340 VegasNAP, LLC",332.8536585365854,1425168000,0.0759685439,2,0
1.302093172,2,1,530330093003,AS16586 CLEAR WIRELESS LLC,982.5174603174603,1417392000,0.2182543344,4,0
9.1512713808,68,6.5,530330082001,centurylink,103.29392586647941,1417392000,0.8098170126,84,0
7.815417114,68,8,530330024002,"AS7385 Integra Telecom, Inc.",107.58169179348599,1435708800,0.8414694139,68,0
27.8912109149,132,25,530330024002,comcast,40.79434577313304,1406851200,3.79211423,136,7
0.5909906866,2,0,530330081002,AS25845 Virginia Mason Medical Center,171.6140350877193,1414800000,3.305618984,2,6
5.2112624729,12,2,530330066002,centurylink,74.9979131094669,1438387200,0.31871633,12,0
0.9821378841,2,0,530330081002,AS21743 Atlas Networks Corporation,136.59225512528474,1427846400,0.468621119,2,0
3.0087341595,10,2,530330081002,"AS15003 Nobis Technology Group, LLC",128.20348317951772,1414800000,0.8705435161,10,0
6.8356122024,8,6,530330093003,centurylink,93.55254577376473,1425168000,0.3299782553,8,0
1.6242150247,2,1,530330047004,centurylink,336.83653846153845,1435708800,0.252900266,4,0
170.9364824562,10,125,530330067001,"AS14618 Amazon.com, Inc.",4.691942454879744,1441065600,35.3087913316,12,86
0.1983749505,2,0,530330069004,"AS18530 Isomedia, Inc.",266.31944444444446,1398902400,0.1404589486,4,0
2.8145518847,8,2,530330082001,AS16586 CLEAR WIRELESS LLC,152.91510538641685,1425168000,0.4350287103,8,0
7.6895175539,4,7.5,530330108001,centurylink,99.46526151444185,1420070400,1.1959850283,4,1.5
477.5580938128,4,480.5,530330069004,AS17240 Classmates Online Inc.,2.5106881201891866,1433116800,89.3055242764,6,169
5.9901979963,14,5,530330024002,AS16586 CLEAR WIRELESS LLC,334.9042214532872,1435708800,0.4238298191,14,0
2.6991418314,54,2,530330079001,AS16586 CLEAR WIRELESS LLC,335.7868273722498,1396310400,0.2568004618,94,0
4.1673016414,4,4,530330007002,AS16586 CLEAR WIRELESS LLC,154.06068532566047,1401580800,0.4182112428,4,0
3.4731998626,114,2,530330080012,centurylink,121.06731537461691,1393632000,0.8723668415,114,1
4.2183961913,10,8,530330081002,"AS7385 Integra Telecom, Inc.",86.26376497578384,1433116800,0.6357219477,10,0
26.7749600807,10,18,530330041005,AS15307 Childrens Hospital and Regional Medical Center,51.92408355350066,1433116800,19.1297671689,10,45
1.3407478172,6,1,530330082001,"AS17184 CBEYOND COMMUNICATIONS, LLC",208.50379867046533,1401580800,0.5772547029,6,1
3.5333499378,36,3,530330082001,AS16586 CLEAR WIRELESS LLC,341.6056056701031,1430438400,0.2631919022,36,0
7.9033344549,2,7,530330108001,AS11404 vanoppen.biz LLC,46.70039027319123,1398902400,8.1330389398,2,14
5.1786341063,374,2,530330081002,at&t,301.32493196320337,1406851200,0.8558651382,456,0
9.6469958809,10,9,530330093003,centurylink,67.430683199611,1430438400,0.415289267,10,0
2.6783017824,28,2.5,530330111024,centurylink,128.6265238069207,1412121600,0.2929618344,28,0
6.6831105236,38,2,530330047004,"AS7385 Integra Telecom, Inc.",57.430038539508566,1441065600,1.104168173,38,0
0.6181838739,2,0,530330067001,"AS7385 Integra Telecom, Inc.",211.61904761904762,1412121600,0.5964226618,2,1
2.5957354798,2,2,530330031003,centurylink,319.313691507799,1396310400,0.2963371315,2,0
17.6760793717,86,13,530330062001,comcast,59.58893161134281,1409529600,1.9711321078,92,1.5
16.0270555448,58,21,530330069004,comcast,41.27825757165303,1396310400,2.7698562591,62,6
,0,,530330024002,centurylink,0,1441065600,0.2697297504,2,0
9.8987620133,6,9,530330007002,"AS7385 Integra Telecom, Inc.",50.549025648925515,1401580800,0,0,
48.4915399525,2,48,530330066002,AS21743 Atlas Networks Corporation,80.09977081741788,1401580800,5.0994058972,2,8
15.1926584276,226,9,530330067001,comcast,56.85862589571409,1420070400,1.3996484011,234,0
